	Title	Price	Baths	Land size	Beds	House size	Brand New	Town	District
7544	House	60000000	4	15.0	4	3000.0	0	 Talawatugoda	  Colombo
7545	House	20500000	3	10.0	3	2000.0	0	 Negombo	  Gampaha
7546	House	9900000	1	10.0	3	1400.0	1	 Negombo	  Gampaha
7547	House	65000000	3	10.0	5	4000.0	0	 Battaramulla	  Colombo
7548	House	19500000	3	15.0	3	2150.0	1	 Negombo	  Gampaha
7549	House	170000000	7	24.0	6	14000.0	0	 Battaramulla	  Colombo
7550	House	25500000	4	7.5	4	2874.0	0	 Piliyandala	  Colombo
7551	House	25500000	4	6.0	4	2478.0	0	 Piliyandala	  Colombo
7552	House	33500000	4	10.0	4	3415.0	0	 Piliyandala	  Colombo
7553	House	6500000	1	9.14	2	1150.0	0	 Ragama	  Gampaha
7554	House	25500000	4	7.5	4	2985.0	0	 Piliyandala	  Colombo
7555	House	28500000	4	7.5	4	2895.0	0	 Piliyandala	  Colombo
7556	House	36000000	4	10.0	4	3200.0	0	 Malabe	  Colombo
7557	House	24800000	4	6.0	4	2785.0	0	 Piliyandala	  Colombo
7558	House	39000000	2	12.5	2	1000.0	0	 Moratuwa	  Colombo
7559	House	14000000	3	8.0	3	1575.0	0	 Piliyandala	  Colombo
7560	House	8700000	2	10.0	3	1400.0	0	 Bandaragama	  Kalutara
7561	House	18500000	3	7.5	3	1500.0	0	 Malabe	  Colombo
7562	House	65000000	4	12.5	5	4000.0	0	 Malabe	  Colombo
7563	House	21000000	4	6.0	4	2005.0	0	 Malabe	  Colombo
7564	House	39000000	2	12.5	2	1000.0	0	 Moratuwa	  Colombo
7565	House	52500000	3	20.0	4	3000.0	0	 Talawatugoda	  Colombo
7566	House	26500000	3	6.5	4	2800.0	0	 Malabe	  Colombo
7567	House	39000000	2	12.5	2	1000.0	0	 Moratuwa	  Colombo
7568	House	38000000	2	9.5	3	8000.0	0	 Moratuwa	  Colombo
7569	House	190000000	8	20.5	8	10000.0	0	 Talawatugoda	  Colombo
7570	House	7700000	2	9.9	2	1200.0	0	 Piliyandala	  Colombo
7571	House	24800000	3	6.0	4	2560.0	1	 Piliyandala	  Colombo
7572	House	115000000	4	22.0	5	4500.0	0	 Talawatugoda	  Colombo
7573	House	49500000	4	10.0	4	4200.0	0	 Talawatugoda	  Colombo
7574	House	4800000	2	10.0	3	1800.0	0	 Piliyandala	  Colombo
7575	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
7576	House	21000000	1	8.0	2	2500.0	0	 Ratmalana	  Colombo
7577	House	5200000	1	9.5	3	1500.0	0	 Ambalangoda	  Galle
7578	House	4700000	1	10.0	4	2000.0	0	 Ambalangoda	  Galle
7579	House	26500000	3	10.0	4	3500.0	1	 Negombo	  Gampaha
7580	House	17000000	2	11.0	3	1600.0	0	 Negombo	  Gampaha
7581	House	9900000	1	10.0	3	1400.0	0	 Negombo	  Gampaha
7582	House	26000000	1	7.03	1	2000.0	0	 Kandy City	  Kandy
7583	House	19500000	2	12.5	3	2000.0	0	 Negombo	  Gampaha
7584	House	26500000	3	10.5	4	3150.0	1	 Negombo	  Gampaha
7585	House	20500000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
7586	House	11000000	3	10.0	4	1800.0	0	 Talawatugoda	  Colombo
7587	House	33000000	3	6.23	5	1800.0	0	 Dehiwala	  Colombo
7588	House	29500000	4	8.0	4	3521.0	1	 Piliyandala	  Colombo
7589	House	24800000	3	6.5	4	2482.0	0	 Piliyandala	  Colombo
7590	House	26000000	3	7.5	4	2498.0	0	 Piliyandala	  Colombo
7591	House	42000000	3	4.0	2	1600.0	0	 Colombo 6	  Colombo
7592	House	11500000	2	6.0	4	1500.0	0	 Athurugiriya	  Colombo
7593	House	14000000	2	12.5	4	2300.0	0	 Piliyandala	  Colombo
7594	House	23500000	4	10.0	5	3750.0	0	 Piliyandala	  Colombo
7595	House	14500000	3	10.0	3	1651.0	0	 Piliyandala	  Colombo
7596	House	35000000	4	6.5	6	2200.0	0	 Dehiwala	  Colombo
7597	House	14000000	3	10.0	3	1463.0	0	 Piliyandala	  Colombo
7598	House	3500000	1	7.0	2	850.0	0	 Ja-Ela	  Gampaha
7599	House	75000000	5	58.0	5	1.0	0	 Digana	  Kandy
7600	House	56000000	3	8.0	4	3250.0	0	 Battaramulla	  Colombo
7601	House	5500000	1	20.0	3	800.0	0	 Ukuwela	  Matale
7602	House	42000000	4	8.26	4	1794.0	0	 Mount Lavinia	  Colombo
7603	House	22499999	2	8.0	4	3949.0	0	 Kandana	  Gampaha
7604	House	12000000	1	41.0	3	1000.0	0	 Beliatta	  Hambantota
7605	House	52500000	6	15.0	5	3500.0	0	 Maharagama	  Colombo
7606	House	47500000	3	20.0	5	3500.0	0	 Battaramulla	  Colombo
7607	House	115000000	4	22.0	5	4000.0	1	 Talawatugoda	  Colombo
7608	House	65000000	5	10.0	6	5000.0	0	 Boralesgamuwa	  Colombo
7609	House	21000000	3	15.0	6	1976.0	0	 Gampaha City	  Gampaha
7610	House	8900000	4	3.6	3	1360.0	0	 Moratuwa	  Colombo
7611	House	30000000	1	15.0	2	1200.0	0	 Kelaniya	  Gampaha
7612	House	48000000	4	11.61	4	3500.0	1	 Maharagama	  Colombo
7613	House	92000000	3	20.0	4	3500.0	0	 Nawala	  Colombo
7614	House	32000000	4	20.0	5	2000.0	1	 Kadawatha	  Gampaha
7615	House	12800000	2	2.7	2	748.68	0	 Dehiwala	  Colombo
7616	House	28500000	4	8.5	4	2560.0	1	 Piliyandala	  Colombo
7617	House	25500000	4	6.5	4	2456.0	0	 Piliyandala	  Colombo
7618	House	9900000	1	10.0	3	1425.0	0	 Negombo	  Gampaha
7619	House	26500000	3	43.0	3	2850.0	0	 Negombo	  Gampaha
7620	House	13500000	2	11.7	4	2138.0	0	 Ganemulla	  Gampaha
7621	House	9500000	2	2.0	2	1260.0	0	 Colombo 10	  Colombo
7622	House	25500000	4	6.0	4	2854.0	1	 Piliyandala	  Colombo
7623	House	9500000	1	27.0	2	7350.0	0	 Ahangama	  Galle
7624	House	24800000	4	6.5	4	2531.0	1	 Piliyandala	  Colombo
7625	House	25500000	4	7.5	4	2651.0	1	 Piliyandala	  Colombo
7626	House	5000000	1	80.0	4	1705.0	0	 Kegalle City	  Kegalle
7627	House	2500000	1	6.2	3	1000.0	0	 Ganemulla	  Gampaha
7628	House	14000000	2	10.0	3	1532.0	0	 Piliyandala	  Colombo
7629	House	50000000	3	10.5	4	4000.0	0	 Battaramulla	  Colombo
7630	House	9900000	1	10.0	3	1450.0	0	 Negombo	  Gampaha
7631	House	59000000	3	39.0	7	5400.0	0	 Matugama	  Kalutara
7632	House	19500000	2	12.5	3	2000.0	0	 Negombo	  Gampaha
7633	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7634	House	13000000	2	11.0	4	2100.0	0	 Negombo	  Gampaha
7635	House	25500000	4	6.2	4	2511.0	0	 Piliyandala	  Colombo
7636	House	17000000	1	54.0	3	2500.0	0	 Horana	  Kalutara
7637	House	15000000	1	18.0	3	1500.0	0	 Galle City	  Galle
7638	House	4500000	2	10.0	4	2775.0	0	 Padukka	  Colombo
7639	House	65000000	4	10.5	6	2400.0	0	 Dehiwala	  Colombo
7640	House	190000000	8	20.0	8	10000.0	1	 Talawatugoda	  Colombo
7641	House	13500000	1	15.0	3	1052.0	0	 Kiribathgoda	  Gampaha
7642	House	12000000	2	6.7	3	1200.0	1	 Kadawatha	  Gampaha
7643	House	30500000	3	7.5	4	3200.0	0	 Piliyandala	  Colombo
7644	House	33000000	2	12.6	4	2300.0	0	 Piliyandala	  Colombo
7645	House	25500000	4	7.5	4	3210.0	0	 Piliyandala	  Colombo
7646	House	43000000	5	11.0	8	5000.0	0	 Kohuwala	  Colombo
7647	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
7648	House	29000000	4	10.5	4	2600.0	0	 Athurugiriya	  Colombo
7649	House	29000000	4	10.5	4	2600.0	0	 Malabe	  Colombo
7650	House	8500000	1	15.0	2	650.0	0	 Wattala	  Gampaha
7651	House	6500000	1	10.0	3	2000.0	0	 Matugama	  Kalutara
7652	House	20000000	1	36.92	4	2200.0	0	 Kundasale	  Kandy
7653	House	75000000	5	16.4	5	4500.0	0	 Kandy City	  Kandy
7654	House	16500000	2	10.2	3	1700.0	0	 Panadura	  Kalutara
7655	House	4600000	1	15.0	3	1250.0	0	 Hikkaduwa	  Galle
7656	House	17000000	1	15.0	1	1900.0	0	 Athurugiriya	  Colombo
7657	House	19000000	1	8.0	3	1200.0	0	 Malabe	  Colombo
7658	House	25500000	3	9.15	5	1800.0	0	 Maharagama	  Colombo
7659	House	14200000	2	7.86	3	1100.0	0	 Malabe	  Colombo
7660	House	22500000	3	6.3	4	2200.0	0	 Malabe	  Colombo
7661	House	12000000	2	6.7	3	1200.0	1	 Kadawatha	  Gampaha
7662	House	64000000	7	17.5	5	2800.0	0	 Talawatugoda	  Colombo
7663	House	49500000	4	10.0	4	4200.0	0	 Talawatugoda	  Colombo
7664	House	26500000	3	10.0	4	3500.0	0	 Negombo	  Gampaha
7665	House	54500000	3	35.0	6	4240.0	0	 Mirigama	  Gampaha
7666	House	7500000	1	24.0	3	2400.0	0	 Padukka	  Colombo
7667	House	9700000	1	9.9	3	1525.0	0	 Matara City	  Matara
7668	House	65000000	3	10.0	5	4000.0	1	 Battaramulla	  Colombo
7669	House	170000000	9	17.5	9	12000.0	1	 Battaramulla	  Colombo
7670	House	18500000	1	10.0	3	1800.0	0	 Pannipitiya	  Colombo
7671	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7672	House	50000000	6	7.0	8	5000.0	0	 Nugegoda	  Colombo
7673	House	28000000	2	10.5	4	2000.0	0	 Battaramulla	  Colombo
7674	House	47000000	4	11.7	5	3050.0	0	 Battaramulla	  Colombo
7675	House	25500000	4	6.2	4	2250.0	0	 Boralesgamuwa	  Colombo
7676	House	25500000	4	6.2	4	2250.0	0	 Piliyandala	  Colombo
7677	House	16500000	2	7.5	3	1250.0	0	 Malabe	  Colombo
7678	House	23500000	4	7.0	4	2000.0	0	 Malabe	  Colombo
7679	House	24500000	2	21.0	4	2000.0	0	 Kottawa	  Colombo
7680	House	25500000	4	6.2	4	2550.0	0	 Piliyandala	  Colombo
7681	House	38500000	4	47.0	5	3850.0	0	 Mirigama	  Gampaha
7682	House	170000000	5	27.0	6	7100.0	0	 Nugegoda	  Colombo
7683	House	65000000	5	12.0	5	3800.0	0	 Nugegoda	  Colombo
7684	House	12000000	2	21.0	3	1510.0	0	 Piliyandala	  Colombo
7685	House	12500000	2	8.8	3	1600.0	0	 Piliyandala	  Colombo
7686	House	14500000	2	6.0	4	1600.0	0	 Piliyandala	  Colombo
7687	House	21000000	4	6.0	4	2005.0	1	 Athurugiriya	  Colombo
7688	House	20500000	3	6.5	3	2000.0	1	 Athurugiriya	  Colombo
7689	House	25500000	4	6.2	4	2200.0	0	 Piliyandala	  Colombo
7690	House	28500000	4	7.7	5	2500.0	0	 Piliyandala	  Colombo
7691	House	26000000	3	7.0	4	2200.0	0	 Piliyandala	  Colombo
7692	House	12000000	1	2.0	2	800.0	0	 Dehiwala	  Colombo
7693	House	36000000	4	10.0	4	3000.0	1	 Malabe	  Colombo
7694	House	28000000	4	10.0	4	2800.0	0	 Athurugiriya	  Colombo
7695	House	14000000	3	8.0	3	1652.0	0	 Piliyandala	  Colombo
7696	House	17500000	4	7.5	4	1800.0	0	 Kottawa	  Colombo
7697	House	12000000	1	10.0	4	1800.0	0	 Panadura	  Kalutara
7698	House	26000000	3	8.5	4	2300.0	0	 Piliyandala	  Colombo
7699	House	17500000	3	10.0	5	2500.0	1	 Kottawa	  Colombo
7700	House	33500000	5	16.0	6	3600.0	1	 Kottawa	  Colombo
7701	House	33000000	3	8.0	4	2900.0	1	 Kottawa	  Colombo
7702	House	25500000	4	7.5	4	2985.0	0	 Piliyandala	  Colombo
7703	House	96500000	4	23.0	5	4500.0	0	 Dehiwala	  Colombo
7704	House	15000000	2	7.5	3	1050.0	0	 Kottawa	  Colombo
7705	House	7000000	1	20.0	2	5445.0	0	 Galle City	  Galle
7706	House	21000000	4	6.0	4	2005.0	1	 Malabe	  Colombo
7707	House	25500000	3	10.0	5	2700.0	0	 Piliyandala	  Colombo
7708	House	9700000	2	11.0	3	1500.0	0	 Piliyandala	  Colombo
7709	House	11500000	1	8.0	2	1200.0	0	 Piliyandala	  Colombo
7710	House	14000000	2	8.0	3	1400.0	0	 Piliyandala	  Colombo
7711	House	13500000	2	10.0	3	1500.0	0	 Piliyandala	  Colombo
7712	House	25500000	4	6.0	4	2754.0	0	 Piliyandala	  Colombo
7713	House	24800000	4	6.0	4	2865.0	0	 Piliyandala	  Colombo
7714	House	15500000	1	6.8	3	2000.0	0	 Malabe	  Colombo
7715	House	49500000	4	10.0	4	4200.0	0	 Talawatugoda	  Colombo
7716	House	40000000	5	11.0	5	3500.0	0	 Talawatugoda	  Colombo
7717	House	34000000	4	10.0	4	4000.0	0	 Piliyandala	  Colombo
7718	House	23500000	3	7.5	5	3250.0	0	 Piliyandala	  Colombo
7719	House	11000000	2	10.0	5	2100.0	0	 Negombo	  Gampaha
7720	House	30500000	4	8.5	4	3519.0	1	 Piliyandala	  Colombo
7722	House	24500000	4	6.3	4	1700.0	0	 Malabe	  Colombo
7723	House	9900000	1	10.0	3	1450.0	0	 Negombo	  Gampaha
7724	House	26500000	3	43.0	3	2850.0	0	 Negombo	  Gampaha
7725	House	14000000	2	12.6	4	2400.0	0	 Piliyandala	  Colombo
7726	House	18500000	3	7.5	3	1500.0	0	 Malabe	  Colombo
7727	House	19000000	2	11.4	3	1900.0	0	 Malabe	  Colombo
7728	House	15000000	2	10.0	3	1900.0	0	 Maharagama	  Colombo
7729	House	70000000	5	12.5	9	4200.0	0	 Nugegoda	  Colombo
7730	House	26000000	3	7.5	4	2463.0	0	 Piliyandala	  Colombo
7731	House	25500000	3	6.5	4	2200.0	0	 Malabe	  Colombo
7732	House	29000000	4	10.0	4	2600.0	0	 Malabe	  Colombo
7733	House	36000000	3	7.8	4	3600.0	0	 Malabe	  Colombo
7734	House	26000000	4	10.5	4	2400.0	0	 Malabe	  Colombo
7735	House	35000000	2	17.8	4	2500.0	0	 Wattala	  Gampaha
7736	House	19500000	2	12.5	3	2000.0	1	 Negombo	  Gampaha
7737	House	24800000	4	6.5	4	2561.0	1	 Piliyandala	  Colombo
7738	House	35000000	4	8.5	4	2853.0	1	 Piliyandala	  Colombo
7739	House	28500000	4	8.5	4	2631.0	1	 Piliyandala	  Colombo
7740	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7741	House	34000000	4	9.0	4	3412.0	0	 Piliyandala	  Colombo
7742	House	21500000	3	9.5	3	2463.0	1	 Piliyandala	  Colombo
7743	House	25500000	4	7.5	4	2500.0	0	 Piliyandala	  Colombo
7744	House	26500000	3	10.0	3	2800.0	0	 Piliyandala	  Colombo
7745	House	25500000	4	7.5	4	2986.0	0	 Piliyandala	  Colombo
7746	House	27000000	4	19.0	4	3415.0	0	 Piliyandala	  Colombo
7747	House	33500000	4	16.0	5	3458.0	0	 Piliyandala	  Colombo
7748	House	21500000	3	9.5	3	2686.0	0	 Piliyandala	  Colombo
7749	House	24800000	3	6.0	4	2500.0	0	 Piliyandala	  Colombo
7750	House	14000000	2	8.0	3	1562.0	0	 Piliyandala	  Colombo
7751	House	24500000	3	10.0	3	2500.0	1	 Malabe	  Colombo
7752	House	28000000	4	10.0	4	2985.0	0	 Piliyandala	  Colombo
7753	House	23500000	3	6.0	4	2000.0	0	 Malabe	  Colombo
7754	House	36000000	3	7.8	4	3500.0	0	 Malabe	  Colombo
7755	House	25500000	3	10.0	3	2300.0	0	 Malabe	  Colombo
7756	House	23500000	3	6.0	4	2500.0	0	 Malabe	  Colombo
7757	House	36000000	3	7.8	4	3600.0	0	 Malabe	  Colombo
7758	House	49500000	4	10.0	4	4000.0	0	 Talawatugoda	  Colombo
7759	House	36000000	3	7.8	4	3500.0	0	 Malabe	  Colombo
7760	House	17500000	3	6.5	4	2500.0	0	 Piliyandala	  Colombo
7761	House	25500000	5	7.0	4	2986.0	0	 Piliyandala	  Colombo
7762	House	16800000	3	8.0	3	1480.0	0	 Athurugiriya	  Colombo
7763	House	23500000	3	7.0	5	3250.0	0	 Piliyandala	  Colombo
7764	House	23500000	3	6.0	4	2000.0	0	 Malabe	  Colombo
7765	House	13500000	1	14.0	3	1400.0	0	 Piliyandala	  Colombo
7766	House	26000000	3	7.0	4	2400.0	0	 Piliyandala	  Colombo
7767	House	24500000	3	6.3	4	1800.0	0	 Malabe	  Colombo
7768	House	27500000	4	8.0	4	2280.0	1	 Talawatugoda	  Colombo
7769	House	27500000	3	6.5	4	2800.0	1	 Talawatugoda	  Colombo
7770	House	34500000	4	7.5	5	3500.0	0	 Malabe	  Colombo
7771	House	65000000	4	10.0	5	4000.0	0	 Malabe	  Colombo
7772	House	49500000	4	10.0	4	10.0	0	 Talawatugoda	  Colombo
7773	House	190000000	8	20.5	8	10000.0	0	 Talawatugoda	  Colombo
7774	House	29500000	3	8.0	4	4000.0	0	 Malabe	  Colombo
7775	House	33000000	4	8.0	4	3000.0	0	 Kottawa	  Colombo
7776	House	37500000	3	9.0	5	3100.0	0	 Malabe	  Colombo
7777	House	48000000	3	10.12	4	2650.0	0	 Malabe	  Colombo
7778	House	16500000	2	10.0	5	2200.0	0	 Wadduwa	  Kalutara
7779	House	65000000	4	12.5	5	4000.0	0	 Malabe	  Colombo
7780	House	26500000	3	6.5	4	2600.0	0	 Malabe	  Colombo
7781	House	9900000	1	10.0	3	1400.0	0	 Negombo	  Gampaha
7782	House	60000000	4	15.0	4	4000.0	0	 Talawatugoda	  Colombo
7783	House	45000000	4	11.0	5	3800.0	0	 Talawatugoda	  Colombo
7784	House	49500000	4	10.0	4	4200.0	0	 Talawatugoda	  Colombo
7785	House	20500000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
7786	House	65000000	3	10.0	5	4000.0	0	 Battaramulla	  Colombo
7787	House	115000000	4	22.0	5	4500.0	0	 Battaramulla	  Colombo
7788	House	16000000	2	8.0	3	1800.0	0	 Athurugiriya	  Colombo
7789	House	18500000	3	9.0	3	1900.0	0	 Athurugiriya	  Colombo
7790	House	16000000	2	8.0	3	1800.0	0	 Athurugiriya	  Colombo
7791	House	45000000	4	7.0	4	3800.0	0	 Battaramulla	  Colombo
7792	House	96000000	4	13.5	5	3350.0	0	 Battaramulla	  Colombo
7793	House	170000000	7	24.0	6	14000.0	0	 Battaramulla	  Colombo
7794	House	75000000	4	14.0	5	4000.0	0	 Battaramulla	  Colombo
7795	House	28500000	4	8.5	4	3000.0	1	 Piliyandala	  Colombo
7796	House	42500000	2	9.8	3	1500.0	0	 Dehiwala	  Colombo
7797	House	12800000	2	15.0	3	1950.0	0	 Anuradhapura City	  Anuradhapura
7798	House	185000000	2	8.0	3	1532.0	1	 Piliyandala	  Colombo
7799	House	34000000	2	10.0	3	4000.0	0	 Dehiwala	  Colombo
7800	House	28000000	2	20.0	4	1500.0	0	 Bandaragama	  Kalutara
7801	House	28500000	4	8.5	4	2489.0	1	 Piliyandala	  Colombo
7802	House	57000000	5	6.8	7	3000.0	0	 Mount Lavinia	  Colombo
7803	House	38000000	4	15.0	4	4000.0	0	 Moratuwa	  Colombo
7804	House	33000000	4	8.0	4	3500.0	1	 Kottawa	  Colombo
7805	House	76000000	3	7.8	4	2200.0	0	 Dehiwala	  Colombo
7806	House	30000000	3	20.0	4	3500.0	0	 Negombo	  Gampaha
7807	House	18500000	3	8.0	3	1522.0	0	 Piliyandala	  Colombo
7808	House	25500000	4	7.5	4	3421.0	1	 Piliyandala	  Colombo
7809	House	12000000	2	21.0	3	1564.0	0	 Kesbewa	  Colombo
7810	House	160000000	3	6.75	3	3900.0	0	 Colombo 3	  Colombo
7811	House	26500000	3	10.0	4	3500.0	0	 Negombo	  Gampaha
7812	House	14500000	3	6.8	3	2200.0	0	 Kaduwela	  Colombo
7813	House	50000000	6	7.0	8	5500.0	0	 Nugegoda	  Colombo
7814	House	33000000	4	8.0	4	3000.0	0	 Battaramulla	  Colombo
7815	House	36000000	3	6.0	3	2800.0	0	 Battaramulla	  Colombo
7816	House	13000000	2	9.0	3	1500.0	1	 Kottawa	  Colombo
7817	House	13000000	2	9.0	3	1500.0	1	 Homagama	  Colombo
7818	House	100000000	5	20.0	5	5000.0	0	 Battaramulla	  Colombo
7819	House	15000000	2	17.0	4	20000.0	0	 Athurugiriya	  Colombo
7820	House	8000000	1	10.0	2	5000.0	0	 Deniyaya	  Matara
7821	House	31500000	4	13.2	4	2100.0	0	 Negombo	  Gampaha
7822	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7823	House	19500000	2	12.5	3	2000.0	0	 Negombo	  Gampaha
7824	House	9900000	1	10.0	3	1450.0	0	 Negombo	  Gampaha
7825	House	14500000	3	6.8	3	2000.0	0	 Kaduwela	  Colombo
7826	House	8500000	1	10.0	2	1200.0	0	 Seeduwa	  Gampaha
7827	House	20500000	3	10.0	3	2000.0	0	 Negombo	  Gampaha
7828	House	9900000	1	10.0	3	1400.0	0	 Negombo	  Gampaha
7829	House	11000000	2	10.0	5	2100.0	0	 Negombo	  Gampaha
7830	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7831	House	66000000	3	29.0	5	3500.0	0	 Malabe	  Colombo
7832	House	40750000	3	4.0	2	1600.0	0	 Kohuwala	  Colombo
7833	House	7500000	2	15.0	4	2050.0	0	 Moratuwa	  Colombo
7834	House	25000000	3	10.0	4	3000.0	0	 Negombo	  Gampaha
7835	House	67500000	3	22.6	5	3000.0	0	 Nugegoda	  Colombo
7836	House	66000000	3	29.0	5	3500.0	0	 Battaramulla	  Colombo
7837	House	17000000	3	11.0	3	1600.0	0	 Negombo	  Gampaha
7838	House	29000000	2	12.5	3	2000.0	0	 Malabe	  Colombo
7839	House	26500000	3	14.15	5	3250.0	0	 Kadawatha	  Gampaha
7840	House	25000000	3	8.2	5	2500.0	0	 Kottawa	  Colombo
7841	House	18500000	3	15.0	3	2150.0	0	 Negombo	  Gampaha
7842	House	57500000	4	6.0	5	3200.0	0	 Dehiwala	  Colombo
7843	House	23500000	3	6.5	4	2300.0	1	 Malabe	  Colombo
7844	House	25500000	4	7.5	4	3244.0	0	 Piliyandala	  Colombo
7845	House	33000000	4	8.0	4	3000.0	0	 Kottawa	  Colombo
7846	House	42000000	5	16.0	5	5200.0	0	 Kottawa	  Colombo
7847	House	20500000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
7848	House	9900000	1	10.0	3	1450.0	0	 Negombo	  Gampaha
7849	House	19500000	2	12.5	3	2000.0	0	 Negombo	  Gampaha
7850	House	34500000	4	7.5	5	3500.0	0	 Malabe	  Colombo
7851	House	65000000	4	10.0	5	4000.0	0	 Malabe	  Colombo
7852	House	49500000	4	10.0	4	4000.0	0	 Talawatugoda	  Colombo
7853	House	30000000	3	8.0	4	2600.0	0	 Boralesgamuwa	  Colombo
7854	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
7855	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7856	House	42500000	5	13.2	8	5020.0	0	 Boralesgamuwa	  Colombo
7857	House	23500000	3	6.5	4	2200.0	0	 Malabe	  Colombo
7858	House	25000000	3	10.0	5	2600.0	0	 Malabe	  Colombo
7859	House	26000000	4	8.5	4	2800.0	0	 Piliyandala	  Colombo
7860	House	5000000	1	6.0	5	1500.0	0	 Kegalle City	  Kegalle
7861	House	9000000	1	11.8	3	1238.0	0	 Godagama	  Colombo
7862	House	25500000	4	7.5	4	2564.0	0	 Piliyandala	  Colombo
7863	House	7200000	1	6.5	1	1500.0	0	 Delgoda	  Gampaha
7864	House	6000000	1	2.4	2	653.4	0	 Wellampitiya	  Colombo
7865	House	14000000	2	12.0	3	1000.0	0	 Homagama	  Colombo
7866	House	42500000	5	13.2	8	5100.0	0	 Nugegoda	  Colombo
7867	House	180000000	6	43.0	8	7500.0	0	 Malabe	  Colombo
7868	House	7000000	1	7.68	3	1800.0	0	 Ragama	  Gampaha
7869	House	20000000	2	7.5	3	1500.0	0	 Weligama	  Matara
7870	House	29500000	4	9.6	4	3900.0	0	 Malabe	  Colombo
7871	House	9000000	1	8.1	3	1400.0	0	 Matara City	  Matara
7872	House	8000000	1	80.0	2	1100.0	0	 Embilipitiya	  Ratnapura
7873	House	65000000	5	12.0	5	3800.0	0	 Nugegoda	  Colombo
7874	House	9900000	1	10.0	3	1400.0	0	 Negombo	  Gampaha
7875	House	15000000	1	13.89	5	2500.0	0	 Batticaloa City	  Batticaloa
7876	House	45000000	4	11.0	5	3800.0	0	 Talawatugoda	  Colombo
7877	House	7500000	1	25.0	2	1500.0	0	 Kalutara City	  Kalutara
7878	House	57500000	4	17.7	3	2500.0	0	 Talawatugoda	  Colombo
7879	House	42000000	4	10.0	4	2500.0	0	 Dehiwala	  Colombo
7880	House	4600000	1	6.0	2	900.0	0	 Delgoda	  Gampaha
7881	House	14000000	2	10.0	2	1800.0	0	 Wattala	  Gampaha
7882	House	15500000	2	15.0	3	1450.0	0	 Kottawa	  Colombo
7883	House	110000000	6	5.4	6	3700.0	0	 Colombo 5	  Colombo
7884	House	13800000	2	14.0	4	1800.0	0	 Katunayake	  Gampaha
7885	House	22000000	2	14.0	3	2500.0	0	 Wattala	  Gampaha
7886	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7887	House	19500000	2	12.5	3	2000.0	0	 Negombo	  Gampaha
7888	House	19000000	3	4.0	5	3300.0	0	 Kolonnawa	  Colombo
7889	House	7500000	2	19.0	2	2400.0	0	 Beruwala	  Kalutara
7890	House	16500000	2	12.5	3	1650.0	0	 Negombo	  Gampaha
7891	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
7892	House	16800000	3	11.5	3	1660.0	0	 Piliyandala	  Colombo
7893	House	23000000	4	7.0	4	2600.0	1	 Malabe	  Colombo
7894	House	26500000	3	10.5	4	3150.0	1	 Negombo	  Gampaha
7895	House	12500000	1	10.0	3	1188.0	0	 Kadawatha	  Gampaha
7896	House	9900000	1	10.0	3	1450.0	0	 Negombo	  Gampaha
7897	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
7898	House	20500000	2	10.0	3	1650.0	0	 Negombo	  Gampaha
7899	House	6000000	1	7.0	2	950.0	0	 Panadura	  Kalutara
7900	House	49500000	4	10.0	4	4200.0	0	 Talawatugoda	  Colombo
7901	House	40000000	5	11.0	5	3500.0	0	 Talawatugoda	  Colombo
7902	House	120000000	3	45.0	5	4012.0	0	 Battaramulla	  Colombo
7903	House	8500000	1	14.0	2	1200.0	0	 Piliyandala	  Colombo
7904	House	26500000	4	10.0	4	4300.0	0	 Malabe	  Colombo
7905	House	11000000	2	10.0	5	2100.0	0	 Negombo	  Gampaha
7906	House	26500000	3	43.0	3	2850.0	0	 Negombo	  Gampaha
7907	House	6500000	1	75.0	3	1600.0	0	 Kurunegala City	  Kurunegala
7908	House	29000000	4	10.0	4	2600.0	1	 Athurugiriya	  Colombo
7909	House	24800000	4	6.0	4	2852.0	1	 Piliyandala	  Colombo
7910	House	28000000	4	10.0	4	2800.0	1	 Athurugiriya	  Colombo
7911	House	24000000	2	8.0	3	1650.0	0	 Kiribathgoda	  Gampaha
7912	House	17500000	2	13.0	4	1830.0	0	 Kottawa	  Colombo
7913	House	6500000	1	16.5	1	1650.0	0	 Katunayake	  Gampaha
7914	House	75000000	3	9.15	5	4500.0	0	 Battaramulla	  Colombo
7915	House	18500000	2	7.9	3	1400.0	0	 Malabe	  Colombo
